Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG28,OUT010,571.9296001225816
FDG28,OUT049,3917.181706214606
FDG28,OUT027,5849.665404313493
FDG29,OUT018,613.4591113088104
FDG29,OUT045,630.553454821715
FDG31,OUT046,1130.2159325649984
FDG31,OUT045,1054.5030194869357
FDG31,OUT017,1025.6824069858992
FDG31,OUT018,1078.5137766754008
FDG32,OUT018,3428.3898178801064
FDG32,OUT049,3617.47125594362
FDG34,OUT046,1727.4665830296194
FDG34,OUT049,1654.456283375027
FDG35,OUT017,2847.9373364807693
FDG35,OUT013,2829.9317666817665
FDG35,OUT045,2841.213870964088
FDG35,OUT035,2864.29979230882
FDG38,OUT035,1355.744974391515
FDG40,OUT049,626.9596864448271
FDG40,OUT035,594.8427444964055
FDG40,OUT018,588.5742235321724
FDG40,OUT013,679.7033573397927
FDG40,OUT045,604.7498312565472
FDG40,OUT019,131.10667577614404
FDG41,OUT045,1659.2254280975287
FDG41,OUT013,1653.6092729181507
FDG41,OUT046,1657.5235310447233
FDG41,OUT027,2916.676353186622
FDG44,OUT017,871.646019152838
FDG44,OUT013,960.3049651424643
FDG44,OUT045,843.8256923793291
FDG45,OUT049,3626.1456177599034
FDG45,OUT046,3643.6852796918574
FDG45,OUT027,5846.65461926783
FDG46,OUT018,1806.115946568533
FDG46,OUT046,1911.244711629114
FDG46,OUT017,1904.6429331028723
FDG46,OUT035,1917.051024522791
FDG47,OUT045,4217.814639061751
FDG47,OUT049,4198.4077917552895
FDG47,OUT019,570.1818073787294
FDG47,OUT027,5848.6320218678475
FDG50,OUT027,2690.2247448890407
FDG50,OUT019,216.77292290352142
FDG52,OUT046,786.9796442138913
FDG52,OUT045,760.6155391969487
FDG52,OUT017,640.0769022298712
FDG53,OUT046,2100.241807656172
FDG53,OUT045,2018.5552528768749
FDG53,OUT027,3000.682674305172
FDG56,OUT049,966.7852913457436
FDG56,OUT046,1056.5459258625172
FDG56,OUT010,133.3958828937495
FDG57,OUT027,1085.7536747870136
FDG58,OUT049,2481.6588633333813
FDG58,OUT013,2435.379763505974
FDG58,OUT018,2403.0692571446025
FDG58,OUT045,2502.4534568286726
FDG58,OUT027,4102.416137044627
FDG59,OUT013,680.6104498271868
FDG59,OUT049,626.1470252170723
FDG59,OUT019,131.10667577614404
FDG60,OUT045,3917.4999313703947
FDG60,OUT010,571.27066579273
FDG60,OUT018,3594.97288367198
FDG60,OUT017,3875.482490255605
FDH02,OUT010,226.85060422426187
FDH02,OUT035,1381.8256067778646
FDH02,OUT046,1380.597536781487
FDH02,OUT049,1375.4952035710164
FDH04,OUT035,1450.1590608143126
FDH04,OUT013,1417.5467169144454
FDH04,OUT010,212.57388876763957
FDH04,OUT049,1381.6472428312572
FDH04,OUT045,1382.1675205221902
FDH04,OUT027,2693.06498818267
FDH05,OUT013,3686.216340478834
FDH05,OUT017,3791.5559106197243
FDH05,OUT010,572.6686800386797
FDH08,OUT013,3771.945006408812
FDH08,OUT018,3536.4247733692127
FDH08,OUT017,3866.9770952853014
FDH08,OUT010,570.4174721625208
FDH08,OUT045,3872.8960153992357
FDH08,OUT049,3787.357564896909
FDH09,OUT013,822.8431098984413
FDH09,OUT046,828.6935837882487
FDH09,OUT018,776.7559282492315
FDH10,OUT045,3014.82035897304
FDH10,OUT046,3041.211485312836
FDH12,OUT035,1647.0521010104858
FDH12,OUT013,1646.9182152983717
FDH12,OUT046,1650.1030971778175
FDH12,OUT010,245.15461245309035
FDH12,OUT018,1627.6273946707804
FDH12,OUT027,2887.3425808015086
FDH14,OUT018,1989.0297707295279
FDH14,OUT035,2033.9257557884443
FDH14,OUT027,3007.271718681411
FDH16,OUT045,1370.861169897743
FDH16,OUT010,228.1431986198421
FDH16,OUT035,1444.0474930817516
FDH16,OUT018,1427.5552380340962
FDH17,OUT018,1520.6285000697233
FDH17,OUT027,2834.960936027199
FDH19,OUT049,2830.5884192708104
FDH19,OUT045,2813.3494301743563
FDH20,OUT046,1538.5016151694226
FDH20,OUT010,232.65056628959624
FDH20,OUT027,2834.960936027199
FDH21,OUT017,2558.324780622217
FDH21,OUT018,2468.22156493252
FDH21,OUT046,2540.3398137065647
FDH22,OUT013,2010.4412128114639
FDH22,OUT046,2042.0297636337925
FDH22,OUT045,1994.9981886780056
FDH22,OUT017,1997.1960300325516
FDH22,OUT018,1957.7247961632863
FDH22,OUT027,2980.7535449835623
FDH24,OUT013,2547.0697782698317
FDH24,OUT045,2584.2965243536755
FDH24,OUT027,4213.533622861411
FDH24,OUT019,378.84842507864204
FDH26,OUT017,2066.7594441696438
FDH26,OUT019,281.74792077597914
FDH27,OUT035,2486.724814483873
FDH27,OUT027,4038.917516769185
FDH28,OUT010,131.10667577614404
FDH28,OUT013,696.0007238380758
FDH31,OUT018,1616.461760045317
FDH31,OUT045,1552.9344998306042
FDH31,OUT013,1617.508792487018
FDH31,OUT010,241.9050778928772
FDH31,OUT017,1561.1265896938341
FDH32,OUT010,230.42797070296538
FDH32,OUT049,1553.1037743861948
FDH32,OUT017,1507.3772231214703
FDH32,OUT019,237.1986034485082
FDH33,OUT013,704.3675658500184
FDH34,OUT018,3045.496919087669
FDH34,OUT035,3135.870024569844
FDH34,OUT045,3127.86589634326
FDH34,OUT013,3109.639684863706
FDH35,OUT018,2500.6633290619952
FDH35,OUT046,2596.120739207356
FDH35,OUT035,2617.273910903467
FDH38,OUT045,1945.6088744266588
FDH38,OUT013,1961.910531408633
FDH38,OUT027,2937.05561765082
FDH40,OUT049,1332.7307263251857
FDH40,OUT035,1332.5135540962774
FDH40,OUT045,1292.5175680282223
FDH40,OUT019,200.34759507744863
FDH41,OUT017,3656.7325996970576
FDH41,OUT018,3366.4229737437404
FDH41,OUT049,3628.257926208094
FDH41,OUT010,568.4209313865448
FDH44,OUT018,2428.685545792345
FDH44,OUT013,2460.864197640296
FDH44,OUT027,4045.8753511302903
FDH45,OUT017,615.1930510417205
FDH45,OUT013,704.3675658500184
FDH45,OUT027,1017.0590959405489
FDH46,OUT045,1647.5567251310206
FDH46,OUT010,243.75968398791147
FDH46,OUT018,1622.5848366546
FDH46,OUT035,1642.0095429943049
FDH46,OUT017,1648.247028255033
FDH46,OUT027,2850.0311387218885
FDH47,OUT017,1523.1721494070919
FDH47,OUT018,1496.0175647224971
FDH47,OUT027,2835.718623201415
FDH48,OUT035,1353.4934597614126
FDH48,OUT046,1366.5018314516947
FDH48,OUT027,2496.851885699306
FDH50,OUT049,3144.5207754065386
FDH52,OUT010,135.33641990973146
FDH52,OUT049,996.6419394354373
FDH52,OUT018,967.4722589674635
FDH52,OUT046,1071.0939079081843
FDH52,OUT035,993.3174281649102
FDH52,OUT045,1058.6788867465432
FDH52,OUT013,1224.0898469827187
FDH53,OUT049,1291.9588684135188
FDH53,OUT045,1324.8563228122555
FDH53,OUT027,2309.833486911898
FDH56,OUT046,1948.4875546452583
FDH56,OUT017,1904.083035585938
FDH56,OUT027,2928.3019464188606
FDH57,OUT013,2050.4165202343156
FDH57,OUT045,2032.9867728784595
FDH57,OUT019,283.7112866112885
FDH58,OUT027,2939.0908104884306
FDH60,OUT018,2922.9498186721075
FDH60,OUT035,3017.671095303027
FDH60,OUT013,2986.8159049878473
FDI02,OUT049,1736.6672158477047
FDI02,OUT045,1718.2334256896863
FDI02,OUT013,1736.9188023216752
FDI02,OUT027,2928.3019464188606
FDI04,OUT049,3130.4976363804867
FDI04,OUT017,3157.2126385936194
FDI04,OUT010,511.38118398409665
FDI05,OUT018,1247.0247452644458
FDI05,OUT045,1163.2098231252585
FDI05,OUT013,1269.7833105423579
FDI05,OUT035,1132.0144041577112
FDI05,OUT027,2010.606103598953
FDI05,OUT019,147.37157947648257
FDI07,OUT013,3108.5169621087475
FDI07,OUT018,3000.2078686216014
FDI08,OUT013,4069.331212483085
FDI08,OUT027,5848.6320218678475
FDI09,OUT013,3812.3976671112964
FDI09,OUT035,3896.7454041339206
FDI09,OUT017,3848.125529576671
FDI09,OUT027,5848.6320218678475
FDI10,OUT017,2858.4507072547863
FDI10,OUT018,2771.479507178944
FDI10,OUT035,2874.8131630828366
FDI10,OUT046,2858.735851925129
FDI10,OUT045,2852.5260404782753
FDI12,OUT013,1419.3157907888751
FDI12,OUT035,1359.2342648360247
FDI12,OUT018,1366.2897486422094
FDI12,OUT027,2674.0098913855563
FDI14,OUT013,2075.4943867262755
FDI15,OUT045,4123.38992460706
FDI15,OUT018,3849.1477832674973
FDI15,OUT010,571.1565520786188
FDI15,OUT027,5848.6320218678475
FDI16,OUT017,779.038075109633
FDI16,OUT045,871.406170424856
FDI16,OUT049,798.689092006586
FDI16,OUT019,131.10667577614404
FDI19,OUT017,3937.966356303202
FDI19,OUT049,3905.720993150259
FDI20,OUT017,3690.202094751867
FDI20,OUT035,3693.5982628227443
FDI20,OUT049,3605.558140784928
FDI21,OUT049,1066.8870117078648
FDI21,OUT017,1061.3243036458312
FDI22,OUT018,3282.2210949373048
FDI22,OUT049,3503.4301954887756
FDI24,OUT017,2853.4348276133164
FDI24,OUT049,2901.000987012544
FDI24,OUT018,2802.849888584344
FDI24,OUT046,2852.8864181683516
FDI26,OUT046,2887.783375270639
FDI26,OUT013,3012.1118575395644
FDI27,OUT046,782.4586677702595
FDI27,OUT018,756.8983096458219
FDI27,OUT010,131.10667577614404
FDI27,OUT013,818.5300325519663
FDI27,OUT035,761.2844284073515
FDI28,OUT010,161.0675935652069
FDI28,OUT017,1285.7295585362233
FDI28,OUT035,1276.4644045121377
FDI32,OUT017,1902.1975526414224
FDI32,OUT046,1938.921819392941
FDI32,OUT018,1898.5471714096611
FDI33,OUT049,1373.8319582738197
FDI33,OUT018,1372.058431070738
FDI33,OUT035,1384.4083870947923
FDI34,OUT013,3693.8105335628993
FDI34,OUT027,5846.65461926783
FDI34,OUT019,571.5417278506081
FDI35,OUT013,3052.8396071006077
FDI35,OUT017,3105.7658341409287
FDI35,OUT045,3095.1908253052097
FDI35,OUT018,2931.503137209461
FDI35,OUT027,5095.057842493979
FDI36,OUT017,3079.544881002185
FDI36,OUT049,3120.495422236438
FDI36,OUT013,3068.120492946334
FDI36,OUT045,3080.9763523142365
FDI36,OUT035,3096.284755538095
FDI36,OUT010,506.1718329508133
FDI36,OUT027,5772.569072372609
FDI38,OUT018,3236.182441088321
FDI38,OUT013,3514.975631276834
FDI38,OUT035,3635.2261961625313
FDI38,OUT027,5847.688001713475
FDI40,OUT013,1568.4802151528627
FDI40,OUT049,1641.1134778122077
FDI40,OUT027,2850.7888258961048
FDI40,OUT019,248.3726432238018
FDI41,OUT049,2506.9531361304385
FDI41,OUT010,362.4934344957357
FDI44,OUT035,1280.9628150016238
FDI44,OUT018,1283.0908080776687
FDI44,OUT045,1277.5951681400547
FDI44,OUT046,1250.4299989744184
FDI45,OUT027,4412.490485362974
FDI45,OUT019,427.79346254431925
FDI46,OUT013,4090.1153986526024
FDI46,OUT035,4119.044943716617
FDI48,OUT045,767.5250118469736
FDI48,OUT018,861.7853051097769
FDI48,OUT046,787.8093286052749
FDI48,OUT019,131.10667577614404
FDI48,OUT027,1182.5876463366583
FDI50,OUT017,3891.284697859573
FDI50,OUT046,3837.3369446589436
FDI50,OUT019,571.9296001225816
FDI52,OUT046,2054.6529906243536
FDI52,OUT027,2978.355692424521
FDI53,OUT013,2508.534041284697
FDI53,OUT010,379.26200555945434
FDI53,OUT046,2554.5144137584343
FDI53,OUT045,2571.507127713615
FDI53,OUT018,2467.1289657730067
FDI53,OUT019,381.9723863440756
FDI53,OUT027,4228.2036286740195
FDI56,OUT049,1375.5985350420804
FDI56,OUT035,1453.9807225183017
FDI56,OUT045,1383.2209370140163
FDI56,OUT019,218.1618726118964
FDI57,OUT045,3049.268824962396
FDI58,OUT049,1443.6949706718783
FDI58,OUT018,1429.226463593128
FDI58,OUT035,1414.9119003338155
FDI58,OUT027,2835.1367923842213
FDI60,OUT017,1060.2498650045268
FDI60,OUT035,1058.6391627022551
FDI60,OUT027,1394.7358071133824
FDJ02,OUT018,2432.1166576888513
FDJ02,OUT010,364.0755739580272
FDJ02,OUT013,2467.9313424734296
FDJ02,OUT046,2523.8753179621053
FDJ02,OUT045,2530.936287854996
FDJ02,OUT027,4049.0225884287765
FDJ03,OUT046,790.6269511803521
FDJ03,OUT017,754.7102175828243
FDJ03,OUT035,760.5374967982239
FDJ03,OUT049,786.7512653160168
FDJ03,OUT027,1086.1443205507678
FDJ04,OUT017,1988.2621685570964
FDJ04,OUT027,2950.164047189072
FDJ07,OUT013,1975.0394054375936
FDJ07,OUT035,1941.9399585402323
FDJ07,OUT046,1991.3409587813305
FDJ07,OUT045,1940.5753077877846
FDJ07,OUT049,1965.4757609425988
FDJ08,OUT035,3125.8597455006984
FDJ08,OUT013,3098.8419942882615
FDJ08,OUT046,3136.9034733016206
FDJ08,OUT027,5166.836279252904
FDJ09,OUT027,1083.3895855194103
FDJ10,OUT010,279.7307044466165
FDJ10,OUT017,2012.266854463002
FDJ10,OUT046,2057.4704298886345
FDJ10,OUT019,284.34424033173656
FDJ12,OUT018,3363.1817532834407
FDJ12,OUT035,3643.9462623166955
FDJ12,OUT010,567.3022040677164
FDJ12,OUT046,3454.921662076083
FDJ12,OUT027,5847.688001713475
FDJ14,OUT045,1292.814274127163
FDJ14,OUT018,1328.0092635419965
FDJ14,OUT035,1310.5140928594576
FDJ14,OUT049,1289.578939945609
FDJ14,OUT027,2050.5631259102183
FDJ15,OUT018,3038.1378644097435
FDJ15,OUT013,3102.4615297289133
FDJ15,OUT045,3114.5936322266125
FDJ15,OUT019,475.7721203086853
FDJ16,OUT013,1018.8610435055025
FDJ16,OUT045,876.7129349652711
FDJ16,OUT027,1304.5211854572253
FDJ20,OUT017,2001.105694246829
FDJ20,OUT046,2051.406501857583
FDJ20,OUT035,2010.1814012786883
FDJ20,OUT019,276.50913765147124
FDJ20,OUT027,2978.355692424521
FDJ21,OUT035,2540.0557108557705
FDJ22,OUT049,3054.4285942417123
FDJ22,OUT046,3043.297955364741
FDJ26,OUT010,572.4799585252691
FDJ26,OUT013,3523.3688540508683
FDJ26,OUT049,3571.3454015071597
FDJ26,OUT017,3701.7381730744655
FDJ26,OUT019,570.283267582437
FDJ27,OUT046,1618.6271561654744
FDJ27,OUT013,1637.7552221410829
FDJ27,OUT035,1639.11070102431
FDJ27,OUT027,2851.3706567132986
FDJ28,OUT013,3083.8290189398294
FDJ28,OUT018,3018.4288385427353
FDJ28,OUT045,3096.684878307732
FDJ28,OUT049,3136.2039482299333
FDJ28,OUT035,3113.150115173657
FDJ32,OUT049,1005.8989279150909
FDJ32,OUT017,1057.5331895608451
FDJ32,OUT010,133.3958828937495
FDJ32,OUT035,1024.5459172894534
FDJ32,OUT018,964.5389831955094
FDJ33,OUT010,273.28914097641797
FDJ33,OUT046,2041.099244430705
FDJ33,OUT045,1994.0676694749181
FDJ33,OUT049,2033.3982156757077
FDJ33,OUT013,2008.0248944128089
FDJ33,OUT019,280.2665093248763
FDJ34,OUT045,2005.1385052966443
FDJ34,OUT035,2005.1385052966443
FDJ36,OUT017,1647.1753021915115
FDJ36,OUT013,1643.7737985014098
FDJ36,OUT018,1615.8450098913797
FDJ36,OUT046,1647.7937653611477
FDJ38,OUT045,3106.5961308030505
FDJ38,OUT019,502.09734476406504
FDJ38,OUT027,5154.033206658964
FDJ40,OUT018,1632.996347741179
FDJ40,OUT017,1722.3940028241361
FDJ40,OUT049,1719.1422413591695
FDJ40,OUT045,1719.5771924071166
FDJ40,OUT046,1665.7684296603609
FDJ41,OUT049,4181.022070679951
FDJ41,OUT045,4199.607427450684
FDJ41,OUT027,5849.665404313493
FDJ41,OUT019,570.4174721625208
FDJ44,OUT018,2770.8824575814097
FDJ45,OUT017,590.0080334825827
FDJ45,OUT046,632.1320020798769
FDJ46,OUT013,2834.235732122088
FDJ46,OUT017,2849.657832208915
FDJ46,OUT045,2873.792189840325
FDJ46,OUT049,2862.8887915960804
FDJ48,OUT018,3641.823493204922
FDJ48,OUT049,4061.4402645666014
FDJ50,OUT046,950.9903867592978
FDJ50,OUT010,131.10667577614404
FDJ50,OUT018,794.4905227883859
FDJ50,OUT013,960.1917429876808
FDJ50,OUT017,871.646019152838
FDJ50,OUT027,1113.217506234483
FDJ52,OUT046,2573.6223634674784
FDJ52,OUT013,2516.586179217324
FDJ52,OUT027,4237.781294660179
FDJ53,OUT045,1995.6223478032798
FDJ53,OUT013,2008.6831435227382
FDJ53,OUT010,273.28914097641797
FDJ53,OUT019,278.38048920268136
FDJ55,OUT045,3826.384060749817
FDJ56,OUT035,1618.738126575679
FDJ56,OUT046,1624.8933877678576
FDJ56,OUT013,1637.2843617340936
FDJ56,OUT018,1538.4010867658126
FDJ57,OUT013,3108.021271715537
FDJ57,OUT049,3163.723110548175
FDJ57,OUT027,5154.033206658964
FDJ58,OUT045,2854.847838344919
FDJ58,OUT049,2874.0034645085957
FDJ60,OUT010,383.2155283349093
FDJ60,OUT018,2509.687960488518
FDJ60,OUT027,4252.887139841195
FDK02,OUT046,2001.6881636224346
FDK02,OUT045,1994.5435834813259
FDK02,OUT013,1934.1305835188823
FDK02,OUT027,2943.896608560973
FDK03,OUT013,4063.6376370786647
FDK03,OUT035,4123.042095171154
FDK04,OUT035,875.8344535800658
FDK04,OUT018,897.4326505004603
FDK04,OUT049,904.3029554782447
FDK04,OUT013,1040.6320002041452
FDK08,OUT017,1574.316559198853
FDK08,OUT035,1572.3034330113537
FDK08,OUT045,1573.0095059209032
FDK09,OUT045,3757.052394429124
FDK09,OUT049,3668.576475153937
FDK09,OUT018,3461.861476037323
FDK09,OUT013,3646.650437512247
FDK10,OUT045,2979.2799523543736
FDK10,OUT046,3094.160050603832
FDK10,OUT049,3110.370272089214
FDK14,OUT049,1334.264371838136
FDK14,OUT027,2330.4036025414334
FDK15,OUT017,1620.0451798536287
FDK15,OUT013,1626.5898605226603
FDK15,OUT045,1552.4183513030043
FDK15,OUT046,1566.8066033737164
FDK16,OUT049,1493.3055893207347
FDK16,OUT046,1547.8417096370738
FDK16,OUT017,1517.519225032643
FDK16,OUT019,238.0703996566468
FDK20,OUT035,2041.7327002274967
FDK21,OUT017,4070.1313163258455
FDK21,OUT027,5849.665404313493
FDK22,OUT049,3639.3640942702327
FDK22,OUT013,3583.03903544873
FDK22,OUT017,3702.854533363809
FDK24,OUT013,724.9297834857056
FDK24,OUT049,781.0519566552694
FDK24,OUT017,753.128791992804
FDK25,OUT018,2660.928793204634
FDK25,OUT046,2687.7763117700642
FDK25,OUT013,2726.517825923958
FDK26,OUT010,491.5089306050023
FDK26,OUT013,3115.962045655711
FDK26,OUT027,5154.033206658964
FDK27,OUT045,2037.0245826112828
FDK27,OUT046,2046.9451952412956
FDK27,OUT018,1998.7863619125626
FDK27,OUT013,2056.9734024352956
FDK28,OUT013,4221.518066870476
FDK28,OUT035,4175.7239680782495
FDK28,OUT045,4161.287036678599
FDK28,OUT049,4201.252399589144
FDK32,OUT046,2525.406428684922
FDK32,OUT013,2475.240975831403
FDK32,OUT035,2558.093806017239
FDK32,OUT018,2436.7991938221444
FDK32,OUT019,367.61010847297956
FDK33,OUT017,3688.8514504721993
FDK33,OUT010,571.3557028371819
FDK33,OUT049,3607.005784262836
FDK33,OUT046,3624.5454461947897
FDK34,OUT010,571.5444243505924
FDK34,OUT049,3874.206306859736
FDK34,OUT046,3921.214027504383
FDK36,OUT045,764.6023632658618
FDK36,OUT018,764.1663040429027
FDK36,OUT010,131.10667577614404
FDK36,OUT049,785.0789572153949
FDK38,OUT046,2462.8607876542496
FDK38,OUT013,2409.550870555044
FDK38,OUT019,364.7995331592698
FDK40,OUT017,4169.218258428244
FDK40,OUT035,4218.879026121701
FDK41,OUT018,1329.0384378515148
FDK41,OUT010,197.09111930942862
FDK41,OUT049,1355.1205647984973
FDK41,OUT019,202.881546762814
FDK43,OUT035,2038.8696131820477
FDK43,OUT046,2086.7949905042315
FDK43,OUT027,2980.4753368023603
FDK44,OUT049,2848.345193345101
FDK44,OUT013,2819.6921338711086
FDK44,OUT018,2750.169549780785
FDK44,OUT019,417.3923620552884
FDK45,OUT049,1944.1739455961026
FDK45,OUT018,1883.0450691115984
FDK45,OUT027,2928.0237382376586
FDK46,OUT049,4186.6244805336555
FDK46,OUT017,4172.370445373958
FDK46,OUT013,4187.152282907709
FDK46,OUT046,4205.822778047095
FDK46,OUT035,4222.031213067416
FDK46,OUT027,5849.665404313493
FDK48,OUT013,1385.9320293934506
FDK48,OUT010,154.9208143389853
FDK48,OUT018,1121.3972538190728
FDK48,OUT035,1113.182307036515
FDK50,OUT049,2573.9268928560396
FDK50,OUT045,2586.8579735557237
FDK50,OUT046,2563.9087234512995
FDK50,OUT019,381.99560502110717
FDK50,OUT027,4227.883856300655
FDK51,OUT018,3892.7841168795817
FDK51,OUT045,4203.498480864159
FDK52,OUT017,3801.2431301796673
FDK52,OUT046,3733.704033437348
FDK52,OUT035,3773.803924755187
FDK52,OUT019,571.1565520786188
FDK55,OUT046,1368.4690570394496
FDK55,OUT049,1371.6902941917494
FDK55,OUT027,2686.9104849082833
FDK56,OUT046,3151.812020901453
FDK56,OUT017,3121.690933515659
FDK56,OUT049,3157.978039739787
FDK56,OUT018,3033.5207819146653
FDK56,OUT019,488.3524691781723
FDK56,OUT027,5144.984085919965
FDK57,OUT035,1944.874862214453
FDK57,OUT018,1902.8194932258903
FDK57,OUT049,2033.7796939040197
FDK57,OUT045,1986.5204138787494
FDK57,OUT017,1989.5896725016346
FDK57,OUT013,2011.9234872271863
FDK57,OUT010,273.02900579297585
FDK57,OUT046,2041.9177743065325
FDK58,OUT017,1647.7920523454488
FDK60,OUT017,1550.5465071138308
FDK60,OUT013,1565.5902369771793
FDK60,OUT045,1560.4362865698217
FDK60,OUT027,2835.718623201415
FDL02,OUT035,1646.4957701195315
FDL02,OUT045,1646.941130600281
FDL02,OUT018,1629.1597435262074
FDL02,OUT017,1647.6314337242934
FDL02,OUT027,2861.7798929554333
FDL03,OUT035,3009.201543464458
FDL03,OUT046,3018.7111771840277
FDL03,OUT049,3020.4268411255903
FDL03,OUT010,558.6209058242551
FDL04,OUT045,1645.180955472791
FDL04,OUT018,1625.756249133086
FDL04,OUT019,248.4411305858288
FDL08,OUT018,3636.3150530766848
FDL08,OUT049,3919.5344283013446
FDL09,OUT010,383.5000259915347
FDL09,OUT018,2651.011504664144
FDL09,OUT017,2737.1645720338834
FDL09,OUT046,2743.3125504841782
FDL12,OUT045,977.8410905123179
FDL12,OUT010,133.04171664751254
FDL12,OUT017,876.0343352561302
FDL12,OUT018,950.2098998803158
FDL12,OUT049,986.2274788891731
FDL13,OUT035,3897.054838516229
FDL13,OUT046,3825.7626769440412
FDL13,OUT027,5847.688001713475
FDL14,OUT045,2495.3149141726085
FDL14,OUT018,2454.396691247745
FDL14,OUT013,2433.163995863736
FDL14,OUT017,2476.9637210173764
FDL14,OUT027,4105.83943264898
FDL14,OUT019,371.981677425156
FDL15,OUT046,2518.5344362797214
FDL15,OUT045,2524.703218118473
FDL15,OUT035,2536.134455786428
FDL15,OUT013,2459.9365022850766
FDL15,OUT010,367.65093102374556
FDL15,OUT017,2511.3952662116503
FDL15,OUT027,4102.096364671263
FDL16,OUT010,131.10667577614404
FDL16,OUT045,763.2202665350171
FDL16,OUT046,786.1485095888269
FDL16,OUT035,651.1834285043077
FDL16,OUT027,1082.7944198121593
FDL20,OUT013,1730.6960923664456
FDL21,OUT018,609.2006491785215
FDL21,OUT049,649.9733741171306
FDL21,OUT017,612.4259561640447
FDL21,OUT027,1014.3837783002887
FDL22,OUT018,1400.2997761426302
FDL22,OUT019,229.81363829888556
FDL24,OUT046,2884.643355730127
FDL24,OUT017,2884.3582110597836
FDL25,OUT013,1461.5776380811665
FDL25,OUT045,1453.880120891964
FDL25,OUT046,1395.8108041939165
FDL25,OUT035,1414.2951501798784
FDL25,OUT027,2812.795717891723
FDL26,OUT045,2532.397301112962
FDL26,OUT046,2517.76494585818
FDL26,OUT035,2548.131570055089
FDL26,OUT010,368.0348066064937
FDL26,OUT013,2468.180703651476
FDL27,OUT010,145.88364279843037
FDL27,OUT017,1087.128248252615
FDL27,OUT013,1224.5461201165324
FDL27,OUT035,1058.6391627022551
FDL27,OUT027,1405.6770769089103
FDL28,OUT045,3863.450600713858
FDL28,OUT017,3861.7307434380277
FDL28,OUT018,3541.3962477244013
FDL28,OUT049,3778.4080531857935
FDL28,OUT027,5846.65461926783
FDL32,OUT046,1937.578648626309
FDL32,OUT018,1858.997112088878
FDL32,OUT035,1728.4425749056306
FDL32,OUT027,2928.3019464188606
FDL33,OUT018,3020.439744723818
FDL33,OUT017,3110.515148957531
FDL33,OUT049,3139.0429542897114
FDL36,OUT013,1417.3848571267822
FDL36,OUT046,1442.819423085374
FDL36,OUT035,1379.4343347911545
FDL38,OUT017,1361.7964637115645
FDL38,OUT049,1374.0747697702348
FDL38,OUT046,1379.9906063430562
FDL39,OUT046,3080.2309992731143
FDL39,OUT010,447.03101917222807
FDL39,OUT045,3003.1624680205755
FDL39,OUT019,446.8865422453905
FDL40,OUT017,1558.7287693365245
FDL40,OUT046,1510.5582379518842
FDL40,OUT049,1540.8445724252817
FDL43,OUT045,1281.177525897693
FDL43,OUT018,1207.885694026758
FDL43,OUT019,163.80772798656977
FDL44,OUT049,2620.937990946571
FDL44,OUT017,2619.72814847501
FDL44,OUT046,2614.704736925718
FDL44,OUT019,380.1095341507864
FDL45,OUT046,2073.344325368054
FDL45,OUT049,2061.034247120653
FDL45,OUT013,2038.1422770985603
FDL45,OUT019,279.54336371272274
FDL46,OUT045,1915.7391905236527
FDL46,OUT049,2021.2757568846719
FDL46,OUT019,275.2863712403983
FDL48,OUT018,764.1422775312851
FDL48,OUT045,764.3097604743749
FDL50,OUT046,2053.9737905913044
FDL50,OUT045,2011.3106810747609
FDL50,OUT027,2978.077484243319
FDL51,OUT017,3704.7681762632656
FDL51,OUT027,5847.688001713475
FDL51,OUT019,570.9791656841093
FDL52,OUT035,609.5609666802385
FDL52,OUT045,604.7214897412556
FDL52,OUT049,647.9191422200521
FDL56,OUT017,1352.736560533184
FDL56,OUT046,1367.3837261046438
FDL56,OUT049,1356.157642100941
FDL57,OUT017,4092.2911178206814
FDL57,OUT046,4177.2745762061295
FDL57,OUT027,5848.6320218678475
FDL58,OUT019,572.6686800386797
FDL58,OUT027,5848.6320218678475
FDM01,OUT045,1647.5567251310206
FDM01,OUT049,1642.1852038757293
FDM02,OUT013,1417.3501812328273
FDM02,OUT045,1372.8087580934264
FDM02,OUT049,1356.3323052623746
FDM02,OUT027,2690.400601246063
FDM03,OUT013,1646.3014651444346
FDM03,OUT049,1644.1148257685888
FDM03,OUT045,1648.825997012084
FDM04,OUT045,781.1382905452599
FDM04,OUT019,131.10667577614404
FDM04,OUT027,1222.6285770311472
FDM08,OUT018,3503.228538925143
FDM08,OUT027,5847.688001713475
FDM09,OUT035,2857.7436226280056
FDM09,OUT017,2725.1628075367776
FDM09,OUT013,2731.4612699214695
FDM09,OUT049,2873.998708946135
FDM09,OUT019,409.8904202765354
FDM09,OUT027,4255.984749938049
FDM10,OUT018,3350.522946236148
FDM10,OUT017,3649.2836582443515
FDM12,OUT045,3075.8752416772227
FDM12,OUT018,3002.340689664975
FDM12,OUT049,3118.282775977864
FDM12,OUT046,3106.2726707225097
FDM12,OUT013,3065.9078466877604
FDM12,OUT019,491.03601415057665
FDM12,OUT027,5188.1554026054755
FDM13,OUT046,2054.81911008957
FDM13,OUT045,2007.7875351337834
FDM13,OUT049,2047.3863040300578
FDM13,OUT027,2989.893349149167
FDM14,OUT018,1684.8241563901645
FDM14,OUT013,1646.1888390512454
FDM14,OUT017,1659.9747817730815
